,lat,lon
54192,-17.0,299.0
54193,-16.0,299.0
54194,-15.0,299.0
54195,-14.0,299.0
54196,-13.0,299.0
54197,-12.0,299.0
54198,-11.0,299.0
54199,-10.0,299.0
54200,-9.0,299.0
54201,-8.0,299.0
54202,-7.0,299.0
54203,-6.0,299.0
54204,-5.0,299.0
54205,-4.0,299.0
54206,-3.0,299.0
54207,-2.0,299.0
54208,-1.0,299.0
54209,0.0,299.0
54210,1.0,299.0
54211,2.0,299.0
54212,3.0,299.0
54213,4.0,299.0
54214,5.0,299.0
54215,6.0,299.0
54216,7.0,299.0
54217,8.0,299.0
54218,9.0,299.0
54260,51.0,299.0
54261,52.0,299.0
54262,53.0,299.0
54263,54.0,299.0
54264,55.0,299.0
54265,56.0,299.0
54285,76.0,299.0
54286,77.0,299.0
54287,78.0,299.0
54288,79.0,299.0
54289,80.0,299.0
54290,81.0,299.0
54300,-90.0,300.0
54301,-89.0,300.0
54302,-88.0,300.0
54303,-87.0,300.0
54304,-86.0,300.0
54305,-85.0,300.0
54306,-84.0,300.0
54307,-83.0,300.0
54308,-82.0,300.0
54309,-81.0,300.0
54310,-80.0,300.0
54311,-79.0,300.0
54312,-78.0,300.0
54313,-77.0,300.0
54314,-76.0,300.0
54315,-75.0,300.0
54351,-39.0,300.0
54352,-38.0,300.0
54353,-37.0,300.0
54354,-36.0,300.0
54355,-35.0,300.0
54356,-34.0,300.0
54357,-33.0,300.0
54358,-32.0,300.0
54359,-31.0,300.0
54360,-30.0,300.0
54361,-29.0,300.0
54362,-28.0,300.0
54363,-27.0,300.0
54364,-26.0,300.0
54365,-25.0,300.0
54366,-24.0,300.0
54367,-23.0,300.0
54368,-22.0,300.0
54369,-21.0,300.0
54370,-20.0,300.0
54371,-19.0,300.0
54372,-18.0,300.0
54373,-17.0,300.0
54374,-16.0,300.0
54375,-15.0,300.0
54376,-14.0,300.0
54377,-13.0,300.0
54378,-12.0,300.0
54379,-11.0,300.0
54380,-10.0,300.0
54381,-9.0,300.0
54382,-8.0,300.0
54383,-7.0,300.0
54384,-6.0,300.0
54385,-5.0,300.0
54386,-4.0,300.0
54387,-3.0,300.0
54388,-2.0,300.0
54389,-1.0,300.0
54390,0.0,300.0
54391,1.0,300.0
54392,2.0,300.0
54393,3.0,300.0
54394,4.0,300.0
54395,5.0,300.0
54396,6.0,300.0
54397,7.0,300.0
54398,8.0,300.0
54441,51.0,300.0
54442,52.0,300.0
54443,53.0,300.0
54444,54.0,300.0
54445,55.0,300.0
54466,76.0,300.0
54467,77.0,300.0
54468,78.0,300.0
54469,79.0,300.0
54470,80.0,300.0
54471,81.0,300.0
54481,-90.0,301.0
54482,-89.0,301.0
54483,-88.0,301.0
54484,-87.0,301.0
54485,-86.0,301.0
54486,-85.0,301.0
54487,-84.0,301.0
54488,-83.0,301.0
54489,-82.0,301.0
54490,-81.0,301.0
54491,-80.0,301.0
54492,-79.0,301.0
54493,-78.0,301.0
54494,-77.0,301.0
54495,-76.0,301.0
54533,-38.0,301.0
54534,-37.0,301.0
54535,-36.0,301.0
54536,-35.0,301.0
54537,-34.0,301.0
54538,-33.0,301.0
54539,-32.0,301.0
54540,-31.0,301.0
54541,-30.0,301.0
54542,-29.0,301.0
54543,-28.0,301.0
54544,-27.0,301.0
54545,-26.0,301.0
54546,-25.0,301.0
54547,-24.0,301.0
54548,-23.0,301.0
54549,-22.0,301.0
54550,-21.0,301.0
54551,-20.0,301.0
54552,-19.0,301.0
54553,-18.0,301.0
54554,-17.0,301.0
54555,-16.0,301.0
54556,-15.0,301.0
54557,-14.0,301.0
54558,-13.0,301.0
54559,-12.0,301.0
54560,-11.0,301.0
54561,-10.0,301.0
54562,-9.0,301.0
54563,-8.0,301.0
54564,-7.0,301.0
54565,-6.0,301.0
54566,-5.0,301.0
54567,-4.0,301.0
54568,-3.0,301.0
54569,-2.0,301.0
54570,-1.0,301.0
54571,0.0,301.0
54572,1.0,301.0
54573,2.0,301.0
54574,3.0,301.0
54575,4.0,301.0
54576,5.0,301.0
54577,6.0,301.0
54578,7.0,301.0
54579,8.0,301.0
54622,51.0,301.0
54623,52.0,301.0
54624,53.0,301.0
54625,54.0,301.0
54626,55.0,301.0
54647,76.0,301.0
54648,77.0,301.0
54649,78.0,301.0
54650,79.0,301.0
54651,80.0,301.0
54652,81.0,301.0
54662,-90.0,302.0
54663,-89.0,302.0
54664,-88.0,302.0
54665,-87.0,302.0
54666,-86.0,302.0
54667,-85.0,302.0
54668,-84.0,302.0
54669,-83.0,302.0
54670,-82.0,302.0
54671,-81.0,302.0
54672,-80.0,302.0
54673,-79.0,302.0
54674,-78.0,302.0
54675,-77.0,302.0
54676,-76.0,302.0
54714,-38.0,302.0
54715,-37.0,302.0
54716,-36.0,302.0
54717,-35.0,302.0
54718,-34.0,302.0
54719,-33.0,302.0
54720,-32.0,302.0
54721,-31.0,302.0
54722,-30.0,302.0
54723,-29.0,302.0
54724,-28.0,302.0
54725,-27.0,302.0
54726,-26.0,302.0
54727,-25.0,302.0
54728,-24.0,302.0
54729,-23.0,302.0
54730,-22.0,302.0
54731,-21.0,302.0
54732,-20.0,302.0
54733,-19.0,302.0
54734,-18.0,302.0
54735,-17.0,302.0
54736,-16.0,302.0
54737,-15.0,302.0
54738,-14.0,302.0
54739,-13.0,302.0
54740,-12.0,302.0
54741,-11.0,302.0
54742,-10.0,302.0
54743,-9.0,302.0
54744,-8.0,302.0
54745,-7.0,302.0
54746,-6.0,302.0
54747,-5.0,302.0
54748,-4.0,302.0
54749,-3.0,302.0
54750,-2.0,302.0
54751,-1.0,302.0
54752,0.0,302.0
54753,1.0,302.0
54754,2.0,302.0
54755,3.0,302.0
54756,4.0,302.0
54757,5.0,302.0
54758,6.0,302.0
54759,7.0,302.0
54802,50.0,302.0
54803,51.0,302.0
54804,52.0,302.0
54805,53.0,302.0
54806,54.0,302.0
54827,75.0,302.0
54828,76.0,302.0
54829,77.0,302.0
54830,78.0,302.0
54831,79.0,302.0
54832,80.0,302.0
54833,81.0,302.0
54843,-90.0,303.0
54844,-89.0,303.0
54845,-88.0,303.0
54846,-87.0,303.0
54847,-86.0,303.0
54848,-85.0,303.0
54849,-84.0,303.0
54850,-83.0,303.0
54851,-82.0,303.0
54852,-81.0,303.0
54853,-80.0,303.0
54854,-79.0,303.0
54855,-78.0,303.0
54856,-77.0,303.0
54857,-76.0,303.0
54897,-36.0,303.0
54898,-35.0,303.0
54899,-34.0,303.0
54900,-33.0,303.0
54901,-32.0,303.0
54902,-31.0,303.0
54903,-30.0,303.0
54904,-29.0,303.0
54905,-28.0,303.0
54906,-27.0,303.0
54907,-26.0,303.0
54908,-25.0,303.0
54909,-24.0,303.0
54910,-23.0,303.0
54911,-22.0,303.0
54912,-21.0,303.0
54913,-20.0,303.0
54914,-19.0,303.0
54915,-18.0,303.0
54916,-17.0,303.0
54917,-16.0,303.0
54918,-15.0,303.0
54919,-14.0,303.0
54920,-13.0,303.0
54921,-12.0,303.0
54922,-11.0,303.0
54923,-10.0,303.0
54924,-9.0,303.0
54925,-8.0,303.0
54926,-7.0,303.0
54927,-6.0,303.0
54928,-5.0,303.0
54929,-4.0,303.0
54930,-3.0,303.0
54931,-2.0,303.0
54932,-1.0,303.0
54933,0.0,303.0
54934,1.0,303.0
54935,2.0,303.0
54936,3.0,303.0
54937,4.0,303.0
54938,5.0,303.0
54981,48.0,303.0
54982,49.0,303.0
54983,50.0,303.0
54984,51.0,303.0
54985,52.0,303.0
55007,74.0,303.0
55008,75.0,303.0
55009,76.0,303.0
55010,77.0,303.0
55011,78.0,303.0
55012,79.0,303.0
55013,80.0,303.0
55014,81.0,303.0
55024,-90.0,304.0
55025,-89.0,304.0
55026,-88.0,304.0
55027,-87.0,304.0
55028,-86.0,304.0
55029,-85.0,304.0
55030,-84.0,304.0
55031,-83.0,304.0
55032,-82.0,304.0
55033,-81.0,304.0
55034,-80.0,304.0
55035,-79.0,304.0
55036,-78.0,304.0
55037,-77.0,304.0
55038,-76.0,304.0
55079,-35.0,304.0
55080,-34.0,304.0
55081,-33.0,304.0
55082,-32.0,304.0
55083,-31.0,304.0
55084,-30.0,304.0
55085,-29.0,304.0
55086,-28.0,304.0
55087,-27.0,304.0
55088,-26.0,304.0
55089,-25.0,304.0
55090,-24.0,304.0
55091,-23.0,304.0
55092,-22.0,304.0
55093,-21.0,304.0
55094,-20.0,304.0
55095,-19.0,304.0
55096,-18.0,304.0
55097,-17.0,304.0
55098,-16.0,304.0
55099,-15.0,304.0
55100,-14.0,304.0
55101,-13.0,304.0
55102,-12.0,304.0
55103,-11.0,304.0
55104,-10.0,304.0
55105,-9.0,304.0
55106,-8.0,304.0
55107,-7.0,304.0
55108,-6.0,304.0
55109,-5.0,304.0
55110,-4.0,304.0
55111,-3.0,304.0
55112,-2.0,304.0
55113,-1.0,304.0
55114,0.0,304.0
55115,1.0,304.0
55116,2.0,304.0
55117,3.0,304.0
55118,4.0,304.0
55119,5.0,304.0
55162,48.0,304.0
55163,49.0,304.0
55164,50.0,304.0
55165,51.0,304.0
55166,52.0,304.0
55187,73.0,304.0
55188,74.0,304.0
55189,75.0,304.0
55190,76.0,304.0
55191,77.0,304.0
55192,78.0,304.0
55193,79.0,304.0
55194,80.0,304.0
55195,81.0,304.0
55205,-90.0,305.0
55206,-89.0,305.0
55207,-88.0,305.0
55208,-87.0,305.0
55209,-86.0,305.0
55210,-85.0,305.0
55211,-84.0,305.0
55212,-83.0,305.0
55213,-82.0,305.0
55214,-81.0,305.0
55215,-80.0,305.0
55216,-79.0,305.0
55217,-78.0,305.0
55218,-77.0,305.0
55219,-76.0,305.0
55261,-34.0,305.0
55262,-33.0,305.0
55263,-32.0,305.0
55264,-31.0,305.0
55265,-30.0,305.0
55266,-29.0,305.0
55267,-28.0,305.0
55268,-27.0,305.0
55269,-26.0,305.0
55270,-25.0,305.0
55271,-24.0,305.0
55272,-23.0,305.0
55273,-22.0,305.0
55274,-21.0,305.0
55275,-20.0,305.0
55276,-19.0,305.0
55277,-18.0,305.0
55278,-17.0,305.0
55279,-16.0,305.0
55280,-15.0,305.0
55281,-14.0,305.0
55282,-13.0,305.0
55283,-12.0,305.0
55284,-11.0,305.0
55285,-10.0,305.0
55286,-9.0,305.0
55287,-8.0,305.0
55288,-7.0,305.0
55289,-6.0,305.0
55290,-5.0,305.0
55291,-4.0,305.0
55292,-3.0,305.0
55293,-2.0,305.0
55294,-1.0,305.0
55295,0.0,305.0
55296,1.0,305.0
55297,2.0,305.0
55298,3.0,305.0
55299,4.0,305.0
55300,5.0,305.0
55344,49.0,305.0
55368,73.0,305.0
55369,74.0,305.0
55370,75.0,305.0
55371,76.0,305.0
55372,77.0,305.0
55373,78.0,305.0
55374,79.0,305.0
55375,80.0,305.0
55376,81.0,305.0
55386,-90.0,306.0
55387,-89.0,306.0
55388,-88.0,306.0
55389,-87.0,306.0
55390,-86.0,306.0
55391,-85.0,306.0
55392,-84.0,306.0
55393,-83.0,306.0
55394,-82.0,306.0
55395,-81.0,306.0
55396,-80.0,306.0
55397,-79.0,306.0
55398,-78.0,306.0
55399,-77.0,306.0
55400,-76.0,306.0
55443,-33.0,306.0
55444,-32.0,306.0
55445,-31.0,306.0
55446,-30.0,306.0
55447,-29.0,306.0
55448,-28.0,306.0
55449,-27.0,306.0
55450,-26.0,306.0
55451,-25.0,306.0
55452,-24.0,306.0
55453,-23.0,306.0
55454,-22.0,306.0
55455,-21.0,306.0
55456,-20.0,306.0
55457,-19.0,306.0
55458,-18.0,306.0
55459,-17.0,306.0
55460,-16.0,306.0
55461,-15.0,306.0
55462,-14.0,306.0
55463,-13.0,306.0
55464,-12.0,306.0
55465,-11.0,306.0
55466,-10.0,306.0
55467,-9.0,306.0
55468,-8.0,306.0
55469,-7.0,306.0
55470,-6.0,306.0
55471,-5.0,306.0
55472,-4.0,306.0
55473,-3.0,306.0
55474,-2.0,306.0
55475,-1.0,306.0
55476,0.0,306.0
55477,1.0,306.0
55478,2.0,306.0
55479,3.0,306.0
55480,4.0,306.0
55481,5.0,306.0
55544,68.0,306.0
55545,69.0,306.0
55547,71.0,306.0
55548,72.0,306.0
55549,73.0,306.0
55550,74.0,306.0
55551,75.0,306.0
55552,76.0,306.0
55553,77.0,306.0
55554,78.0,306.0
55555,79.0,306.0
55556,80.0,306.0
55557,81.0,306.0
55567,-90.0,307.0
55568,-89.0,307.0
55569,-88.0,307.0
55570,-87.0,307.0
55571,-86.0,307.0
55572,-85.0,307.0
55573,-84.0,307.0
55574,-83.0,307.0
55575,-82.0,307.0
55576,-81.0,307.0
55577,-80.0,307.0
55578,-79.0,307.0
55579,-78.0,307.0
55580,-77.0,307.0
55581,-76.0,307.0
55624,-33.0,307.0
55625,-32.0,307.0
55626,-31.0,307.0
55627,-30.0,307.0
55628,-29.0,307.0
55629,-28.0,307.0
55630,-27.0,307.0
55631,-26.0,307.0
55632,-25.0,307.0
55633,-24.0,307.0
55634,-23.0,307.0
55635,-22.0,307.0
55636,-21.0,307.0
55637,-20.0,307.0
55638,-19.0,307.0
55639,-18.0,307.0
55640,-17.0,307.0
55641,-16.0,307.0
55642,-15.0,307.0
55643,-14.0,307.0
55644,-13.0,307.0
55645,-12.0,307.0
55646,-11.0,307.0
55647,-10.0,307.0
55648,-9.0,307.0
55649,-8.0,307.0
55650,-7.0,307.0
55651,-6.0,307.0
55652,-5.0,307.0
55653,-4.0,307.0
55654,-3.0,307.0
55655,-2.0,307.0
55656,-1.0,307.0
55657,0.0,307.0
55658,1.0,307.0
55659,2.0,307.0
55660,3.0,307.0
55661,4.0,307.0
55662,5.0,307.0
55724,67.0,307.0
55725,68.0,307.0
55726,69.0,307.0
55727,70.0,307.0
55728,71.0,307.0
55729,72.0,307.0
55730,73.0,307.0
55731,74.0,307.0
55732,75.0,307.0
55733,76.0,307.0
55734,77.0,307.0
55735,78.0,307.0
55736,79.0,307.0
55737,80.0,307.0
55738,81.0,307.0
55748,-90.0,308.0
55749,-89.0,308.0
55750,-88.0,308.0
55751,-87.0,308.0
55752,-86.0,308.0
55753,-85.0,308.0
55754,-84.0,308.0
55755,-83.0,308.0
55756,-82.0,308.0
55757,-81.0,308.0
55758,-80.0,308.0
55759,-79.0,308.0
55760,-78.0,308.0
55761,-77.0,308.0
55806,-32.0,308.0
55807,-31.0,308.0
55808,-30.0,308.0
55809,-29.0,308.0
55810,-28.0,308.0
55811,-27.0,308.0
55812,-26.0,308.0
55813,-25.0,308.0
55814,-24.0,308.0
55815,-23.0,308.0
55816,-22.0,308.0
55817,-21.0,308.0
55818,-20.0,308.0
55819,-19.0,308.0
55820,-18.0,308.0
55821,-17.0,308.0
55822,-16.0,308.0
55823,-15.0,308.0
55824,-14.0,308.0
55825,-13.0,308.0
55826,-12.0,308.0
55827,-11.0,308.0
55828,-10.0,308.0
55829,-9.0,308.0
55830,-8.0,308.0
55831,-7.0,308.0
55832,-6.0,308.0
55833,-5.0,308.0
55834,-4.0,308.0
55835,-3.0,308.0
55836,-2.0,308.0
55837,-1.0,308.0
55838,0.0,308.0
55839,1.0,308.0
55840,2.0,308.0
55841,3.0,308.0
55842,4.0,308.0
55903,65.0,308.0
55904,66.0,308.0
55905,67.0,308.0
55906,68.0,308.0
55907,69.0,308.0
55908,70.0,308.0
55909,71.0,308.0
55910,72.0,308.0
55911,73.0,308.0
55912,74.0,308.0
55913,75.0,308.0
55914,76.0,308.0
55915,77.0,308.0
55916,78.0,308.0
55917,79.0,308.0
55918,80.0,308.0
55919,81.0,308.0
55920,82.0,308.0
55929,-90.0,309.0
55930,-89.0,309.0
55931,-88.0,309.0
55932,-87.0,309.0
55933,-86.0,309.0
55934,-85.0,309.0
55935,-84.0,309.0
55936,-83.0,309.0
55937,-82.0,309.0
55938,-81.0,309.0
55939,-80.0,309.0
55940,-79.0,309.0
55941,-78.0,309.0
55989,-30.0,309.0
55990,-29.0,309.0
55991,-28.0,309.0
55992,-27.0,309.0
55993,-26.0,309.0
55994,-25.0,309.0
55995,-24.0,309.0
55996,-23.0,309.0
55997,-22.0,309.0
55998,-21.0,309.0
55999,-20.0,309.0
56000,-19.0,309.0
56001,-18.0,309.0
56002,-17.0,309.0
56003,-16.0,309.0
56004,-15.0,309.0
56005,-14.0,309.0
56006,-13.0,309.0
56007,-12.0,309.0
56008,-11.0,309.0
56009,-10.0,309.0
56010,-9.0,309.0
56011,-8.0,309.0
56012,-7.0,309.0
56013,-6.0,309.0
56014,-5.0,309.0
56015,-4.0,309.0
56016,-3.0,309.0
56017,-2.0,309.0
56018,-1.0,309.0
56019,0.0,309.0
56020,1.0,309.0
56021,2.0,309.0
56083,64.0,309.0
56084,65.0,309.0
56085,66.0,309.0
56086,67.0,309.0
56087,68.0,309.0
56088,69.0,309.0
56089,70.0,309.0
56090,71.0,309.0
56091,72.0,309.0
56092,73.0,309.0
56093,74.0,309.0
56094,75.0,309.0
56095,76.0,309.0
56096,77.0,309.0
56097,78.0,309.0
56098,79.0,309.0
56099,80.0,309.0
56100,81.0,309.0
56110,-90.0,310.0
56111,-89.0,310.0
56112,-88.0,310.0
56113,-87.0,310.0
56114,-86.0,310.0
56115,-85.0,310.0
56116,-84.0,310.0
56117,-83.0,310.0
56118,-82.0,310.0
56119,-81.0,310.0
56120,-80.0,310.0
56121,-79.0,310.0
56122,-78.0,310.0
56170,-30.0,310.0
56171,-29.0,310.0
56172,-28.0,310.0
56173,-27.0,310.0
56174,-26.0,310.0
56175,-25.0,310.0
56176,-24.0,310.0
56177,-23.0,310.0
56178,-22.0,310.0
56179,-21.0,310.0
56180,-20.0,310.0
56181,-19.0,310.0
56182,-18.0,310.0
56183,-17.0,310.0
56184,-16.0,310.0
56185,-15.0,310.0
56186,-14.0,310.0
56187,-13.0,310.0
56188,-12.0,310.0
56189,-11.0,310.0
56190,-10.0,310.0
56191,-9.0,310.0
56192,-8.0,310.0
56193,-7.0,310.0
56194,-6.0,310.0
56195,-5.0,310.0
56196,-4.0,310.0
56197,-3.0,310.0
56198,-2.0,310.0
56199,-1.0,310.0
56200,0.0,310.0
56201,1.0,310.0
56264,64.0,310.0
56265,65.0,310.0
56266,66.0,310.0
56267,67.0,310.0
56268,68.0,310.0
56269,69.0,310.0
56270,70.0,310.0
56271,71.0,310.0
56272,72.0,310.0
56273,73.0,310.0
56274,74.0,310.0
56275,75.0,310.0
56276,76.0,310.0
56277,77.0,310.0
56278,78.0,310.0
56279,79.0,310.0
56280,80.0,310.0
56281,81.0,310.0
56291,-90.0,311.0
56292,-89.0,311.0
56293,-88.0,311.0
56294,-87.0,311.0
56295,-86.0,311.0
56296,-85.0,311.0
56297,-84.0,311.0
56298,-83.0,311.0
56299,-82.0,311.0
56300,-81.0,311.0
56301,-80.0,311.0
56302,-79.0,311.0
56303,-78.0,311.0
56304,-77.0,311.0
56355,-26.0,311.0
56356,-25.0,311.0
56357,-24.0,311.0
56358,-23.0,311.0
56359,-22.0,311.0
56360,-21.0,311.0
56361,-20.0,311.0
56362,-19.0,311.0
56363,-18.0,311.0
56364,-17.0,311.0
56365,-16.0,311.0
56366,-15.0,311.0
56367,-14.0,311.0
56368,-13.0,311.0
56369,-12.0,311.0
56370,-11.0,311.0
56371,-10.0,311.0
56372,-9.0,311.0
56373,-8.0,311.0
56374,-7.0,311.0
56375,-6.0,311.0
56376,-5.0,311.0
56377,-4.0,311.0
56378,-3.0,311.0
56379,-2.0,311.0
56380,-1.0,311.0
56381,0.0,311.0
56443,62.0,311.0
56444,63.0,311.0
56445,64.0,311.0
56446,65.0,311.0
56447,66.0,311.0
56448,67.0,311.0
56449,68.0,311.0
56450,69.0,311.0
56451,70.0,311.0
56452,71.0,311.0
56453,72.0,311.0
56454,73.0,311.0
56455,74.0,311.0
56456,75.0,311.0
56457,76.0,311.0
56458,77.0,311.0
56459,78.0,311.0
56460,79.0,311.0
56461,80.0,311.0
56462,81.0,311.0
56463,82.0,311.0
56472,-90.0,312.0
56473,-89.0,312.0
56474,-88.0,312.0
56475,-87.0,312.0
56476,-86.0,312.0
56477,-85.0,312.0
56478,-84.0,312.0
56479,-83.0,312.0
56480,-82.0,312.0
56481,-81.0,312.0
56482,-80.0,312.0
56483,-79.0,312.0
56484,-78.0,312.0
56537,-25.0,312.0
56538,-24.0,312.0
56539,-23.0,312.0
56540,-22.0,312.0
56541,-21.0,312.0
56542,-20.0,312.0
56543,-19.0,312.0
56544,-18.0,312.0
56545,-17.0,312.0
56546,-16.0,312.0
56547,-15.0,312.0
56548,-14.0,312.0
56549,-13.0,312.0
56550,-12.0,312.0
56551,-11.0,312.0
56552,-10.0,312.0
56553,-9.0,312.0
56554,-8.0,312.0
56555,-7.0,312.0
56556,-6.0,312.0
56557,-5.0,312.0
56558,-4.0,312.0
56559,-3.0,312.0
56560,-2.0,312.0
56561,-1.0,312.0
56624,62.0,312.0
56625,63.0,312.0
56626,64.0,312.0
56627,65.0,312.0
56628,66.0,312.0
56629,67.0,312.0
56630,68.0,312.0
56631,69.0,312.0
56632,70.0,312.0
56633,71.0,312.0
56634,72.0,312.0
56635,73.0,312.0
56636,74.0,312.0
56637,75.0,312.0
56638,76.0,312.0
56639,77.0,312.0
56640,78.0,312.0
56641,79.0,312.0
56642,80.0,312.0
56643,81.0,312.0
56644,82.0,312.0
56645,83.0,312.0
56653,-90.0,313.0
56654,-89.0,313.0
56655,-88.0,313.0
56656,-87.0,313.0
56657,-86.0,313.0
56658,-85.0,313.0
56659,-84.0,313.0
56660,-83.0,313.0
56661,-82.0,313.0
56662,-81.0,313.0
56663,-80.0,313.0
56664,-79.0,313.0
56665,-78.0,313.0
56719,-24.0,313.0
56720,-23.0,313.0
56721,-22.0,313.0
56722,-21.0,313.0
56723,-20.0,313.0
56724,-19.0,313.0
56725,-18.0,313.0
56726,-17.0,313.0
56727,-16.0,313.0
56728,-15.0,313.0
56729,-14.0,313.0
56730,-13.0,313.0
56731,-12.0,313.0
56732,-11.0,313.0
56733,-10.0,313.0
56734,-9.0,313.0
56735,-8.0,313.0
56736,-7.0,313.0
56737,-6.0,313.0
56738,-5.0,313.0
56739,-4.0,313.0
56740,-3.0,313.0
56741,-2.0,313.0
56742,-1.0,313.0
56805,62.0,313.0
56806,63.0,313.0
56807,64.0,313.0
56808,65.0,313.0
56809,66.0,313.0
56810,67.0,313.0
56811,68.0,313.0
56812,69.0,313.0
56813,70.0,313.0
56814,71.0,313.0
56815,72.0,313.0
56816,73.0,313.0
56817,74.0,313.0
56818,75.0,313.0
56819,76.0,313.0
56820,77.0,313.0
56821,78.0,313.0
56822,79.0,313.0
56823,80.0,313.0
56824,81.0,313.0
56825,82.0,313.0
56834,-90.0,314.0
56835,-89.0,314.0
56836,-88.0,314.0
56837,-87.0,314.0
56838,-86.0,314.0
56839,-85.0,314.0
56840,-84.0,314.0
56841,-83.0,314.0
56842,-82.0,314.0
56843,-81.0,314.0
56844,-80.0,314.0
56845,-79.0,314.0
56846,-78.0,314.0
56901,-23.0,314.0
56902,-22.0,314.0
56903,-21.0,314.0
56904,-20.0,314.0
56905,-19.0,314.0
56906,-18.0,314.0
56907,-17.0,314.0
56908,-16.0,314.0
56909,-15.0,314.0
56910,-14.0,314.0
56911,-13.0,314.0
56912,-12.0,314.0
56913,-11.0,314.0
56914,-10.0,314.0
56915,-9.0,314.0
56916,-8.0,314.0
